D0,D1,D2,Power_W,Irms_A,Efficiency_%,Mode
0.64,0.52,0.79,7644.865535999999,22.790673587302415,98.65935819770199,2
0.64,0.52,0.82,7510.7450880000015,22.856345115233925,98.62797924091913,2
0.64,0.52,0.85,7376.62464,22.92201664316544,98.59545755282485,2
0.64,0.52,0.88,7242.504192,22.98768817109695,98.56173086484999,2
0.64,0.52,0.9099999999999999,7108.383744000001,23.05335969902846,98.52673230066337,2
0.64,0.52,0.94,6974.263296,23.119031226959972,98.49038994193093,2
0.64,0.52,0.97,6840.1428479999995,23.184702754891482,98.45262634402359,2
0.64,0.55,0.01,6648.44544,23.278566605419854,98.39601657122692,3
0.64,0.55,0.04,6780.53376,23.21389010063882,98.43536471539713,3
0.64,0.55,0.06999999999999999,6912.62208,23.149213595857784,98.47321533770528,3
0.64,0.55,0.09999999999999999,7044.710400000001,23.084537091076754,98.50965101502833,2
0.64,0.55,0.13,7176.79872,23.019860586295717,98.54474836254535,2
0.64,0.55,0.16,7308.8870400000005,22.955184081514684,98.57857856221068,2
0.64,0.55,0.19,7440.9753599999995,22.89050757673365,98.61120783599048,2
0.64,0.55,0.22,7573.06368,22.825831071952617,98.6426978704835,2
0.64,0.55,0.25,7705.152,22.76115456717158,98.67310619865405,2
0.64,0.55,0.28,7837.240320000001,22.69647806239055,98.70248654364802,2
0.64,0.55,0.31,7969.328640000001,22.631801557609514,98.73088912901355,2
0.64,0.55,0.33999999999999997,8101.41696,22.56712505282848,98.75836095909546,2
0.64,0.55,0.37,8233.505280000001,22.50244854804745,98.7849460728957,2
0.64,0.55,0.4,8365.5936,22.437772043266413,98.81068577428435,2
0.64,0.55,0.43,8497.681919999999,22.373095538485376,98.83561884109166,2
0.64,0.55,0.45999999999999996,8629.77024,22.308419033704343,98.8597817153077,2
0.64,0.55,0.49,8761.85856,22.243742528923313,98.88320867635176,2
0.64,0.55,0.52,8717.82912,22.265301363850323,98.8754794255833,2
0.64,0.55,0.55,8585.7408,22.329977868631357,98.85181084214199,2
0.64,0.55,0.58,8453.65248,22.39465437341239,98.82739514928865,2
0.64,0.55,0.61,8321.56416,22.459330878193423,98.80219736502778,2
0.64,0.55,0.64,8189.47584,22.52400738297446,98.77618028880633,2
0.64,0.55,0.6699999999999999,8057.387520000001,22.58868388775549,98.74930432280432,2
0.64,0.55,0.7,7925.2991999999995,22.653360392536527,98.72152727566787,2
0.64,0.55,0.73,7793.21088,22.71803689731756,98.692804146639,2
0.64,0.55,0.76,7661.12256,22.782713402098597,98.66308688775916,2
0.64,0.55,0.79,7529.03424,22.847389906879627,98.63232414150347,2
0.64,0.55,0.82,7396.945920000001,22.91206641166066,98.60046095083206,2
0.64,0.55,0.85,7264.857599999999,22.976742916441697,98.56743843821525,2
0.64,0.55,0.88,7132.76928,23.041419421222727,98.53319344968887,2
0.64,0.55,0.9099999999999999,7000.680960000001,23.106095926003764,98.4976581594124,2
0.64,0.55,0.94,6868.59264,23.170772430784798,98.4607596295206,2
0.64,0.55,0.97,6736.50432,23.235448935565834,98.42241931925861,2
0.64,0.58,0.01,6546.161664,23.32864943732722,98.3644618180041,3
0.64,0.58,0.04,6676.217856,23.26496795569666,98.40441841267368,3
0.64,0.58,0.06999999999999999,6806.274048,23.201286474066105,98.4428555436001,2
0.64,0.58,0.09999999999999999,6936.33024,23.13760499243555,98.47985697178842,2
0.64,0.58,0.13,7066.386431999999,23.073923510804992,98.51550041288375,2
0.64,0.58,0.16,7196.442624000001,23.010242029174435,98.54985807290161,2
0.64,0.58,0.19,7326.498815999999,22.946560547543882,98.58299712797948,2
0.64,0.58,0.22,7456.555008,22.882879065913325,98.61498015485725,2
0.64,0.58,0.25,7586.6112,22.81919758428277,98.64586551789061,2
0.64,0.58,0.28,7716.667391999999,22.755516102652212,98.67570771763324,2
0.64,0.58,0.31,7846.723584,22.691834621021655,98.70455770536753,2
0.64,0.58,0.33999999999999997,7976.779775999999,22.6281531393911,98.73246316740259,2
0.64,0.58,0.37,8106.835968000001,22.564471657760542,98.7594687824762,2
0.64,0.58,0.4,8236.89216,22.500790176129986,98.78561645518329,2
0.64,0.58,0.43,8366.948352,22.43710869449943,98.81094552799607,2
0.64,0.58,0.45999999999999996,8497.004544,22.373427212868872,98.8354929741321,2
0.64,0.58,0.49,8627.060736,22.309745731238316,98.8592935732582,2
0.64,0.58,0.52,8583.708671999999,22.330972891781833,98.8514409616602,2
0.64,0.58,0.55,8453.65248,22.39465437341239,98.82739514928865,2
0.64,0.58,0.58,8323.596288,22.458335855042943,98.80259113021879,2
0.64,0.58,0.61,8193.540096,22.5220173366735,98.77699341213787,2
0.64,0.58,0.64,8063.483904,22.585698818304063,98.75056425240894,2
0.64,0.58,0.6699999999999999,7933.427712,22.649380299934613,98.72326347685109,2
0.64,0.58,0.7,7803.371520000001,22.713061781565177,98.6950482807209,2
0.64,0.58,0.73,7673.315328000001,22.776743263195726,98.6658730098212,2
0.64,0.58,0.76,7543.259136,22.840424744826286,98.63568891938301,2
0.64,0.58,0.79,7413.202944,22.904106226456843,98.60444390804219,2
0.64,0.58,0.82,7283.146752000001,22.9677877080874,98.57208222385687,2
0.64,0.58,0.85,7153.09056,23.031469189717956,98.53854413887649,2
0.64,0.58,0.88,7023.0343680000005,23.095150671348513,98.50376558826619,2
0.64,0.58,0.9099999999999999,6892.9781760000005,23.15883215297907,98.46767776939929,2
0.64,0.58,0.94,6762.9219840000005,23.222513634609626,98.43020669563971,2
0.64,0.58,0.97,6632.865792,23.286195116240183,98.39127269872499,2
0.64,0.61,0.01,6443.877888000001,23.378732269234582,98.33191147723068,3
0.64,0.61,0.04,6571.901952,23.316045810754506,98.37249470858261,2
0.64,0.61,0.06999999999999999,6699.926016000001,23.25335935227443,98.41153588276961,2
0.64,0.61,0.09999999999999999,6827.950080000001,23.190672893794346,98.44911997927206,2
0.64,0.61,0.13,6955.974144000001,23.12798643531427,98.48532584617946,2
0.64,0.61,0.16,7083.998208000001,23.065299976834186,98.52022674337836,2
0.64,0.61,0.19,7212.022272,23.00261351835411,98.55389082899943,2
0.64,0.61,0.22,7340.046336000001,22.93992705987403,98.58638159592039,2
0.64,0.61,0.25,7468.0704000000005,22.87724060139395,98.61775826420673,2
0.64,0.61,0.28,7596.094464000001,22.81455414291387,98.64807613459331,2
0.64,0.61,0.31,7724.118528000002,22.751867684433794,98.67738690744572,2
0.64,0.61,0.33999999999999997,7852.142592,22.689181225953714,98.70573897107136,2
0.64,0.61,0.37,7980.166656000001,22.626494767473634,98.73317766276244,2
0.64,0.61,0.4,8108.1907200000005,22.563808308993558,98.75974550553275,2
0.64,0.61,0.43,8236.214784,22.501121850513474,98.7854824231485,2
0.64,0.61,0.45999999999999996,8364.238848,22.438435392033398,98.81042593574001,2
0.64,0.61,0.49,8492.262912,22.375748933553314,98.83461133801002,2
0.64,0.61,0.52,8449.588224000001,22.396644419713347,98.82663167962552,2
0.64,0.61,0.55,8321.56416,22.459330878193423,98.80219736502778,2
0.64,0.61,0.58,8193.540096,22.5220173366735,98.77699341213787,2
0.64,0.61,0.61,8065.516032,22.584703795153583,98.75098380324613,2
0.64,0.61,0.64,7937.491968,22.64739025363366,98.72413023763188,2
0.64,0.61,0.6699999999999999,7809.467904000001,22.71007671211374,98.69639194776273,2
0.64,0.61,0.7,7681.443840000001,22.77276317059382,98.66772549744641,2
0.64,0.61,0.73,7553.419776000002,22.8354496290739,98.63808455983335,2
0.64,0.61,0.76,7425.3957120000005,22.898136087553976,98.6074196728833,2
0.64,0.61,0.79,7297.371648,22.96082254603406,98.57567796958185,2
0.64,0.61,0.82,7169.347584000002,23.023509004514136,98.54280287981068,2
0.64,0.61,0.85,7041.32352,23.086195462994215,98.50873380033596,2
0.64,0.61,0.88,6913.299456000001,23.148881921474295,98.47340572886412,2
0.64,0.61,0.9099999999999999,6785.275392000001,23.21156837995437,98.43674885751673,2
0.64,0.61,0.94,6657.251328000001,23.274254838434455,98.39868812037517,2
0.64,0.61,0.97,6529.227264000001,23.33694129691453,98.35914268892472,2
0.64,0.64,0.01,6341.594112,23.428815101141947,98.29831842686046,2
0.64,0.64,0.04,6467.586048,23.367123665812347,98.33954732214826,2
0.64,0.64,0.06999999999999999,6593.577984,23.305432230482744,98.37921088590024,2
0.64,0.64,0.09999999999999999,6719.56992,23.24374079515314,98.41739535193021,2
0.64,0.64,0.13,6845.561855999999,23.182049359823544,98.45418073416002,2
0.64,0.64,0.16,6971.553792000001,23.12035792449394,98.48964137747367,2
0.64,0.64,0.19,7097.545728,23.058666489164338,98.5238464510478,2
0.64,0.64,0.22,7223.5376639999995,22.99697505383474,98.55686039104687,2
0.64,0.64,0.25,7349.5296,22.935283618505135,98.58874329864432,2
0.64,0.64,0.28,7475.521536,22.873592183175532,98.6195512985423,2
0.64,0.64,0.31,7601.513472000001,22.811900747845936,98.64933686248936,2
0.64,0.64,0.33999999999999997,7727.505407999999,22.750209312516333,98.67814910171889,2
0.64,0.64,0.37,7853.497344,22.68851787718673,98.70603403173676,2
0.64,0.64,0.4,7979.48928,22.62682644185713,98.73303481246113,2
0.64,0.64,0.43,8105.481215999999,22.565135006527527,98.75919196635007,2
0.64,0.64,0.45999999999999996,8231.473151999999,22.503443571197923,98.78454357683583,2
0.64,0.64,0.49,8357.465087999999,22.441752135868324,98.80912546910908,2
0.64,0.64,0.52,8315.467776,22.462315947644857,98.8010149056876,2
0.64,0.64,0.55,8189.47584,22.52400738297446,98.77618028880633,2
0.64,0.64,0.58,8063.483904,22.585698818304063,98.75056425240894,2
0.64,0.64,0.61,7937.491968,22.64739025363366,98.72413023763188,2
0.64,0.64,0.64,7811.500031999999,22.709081688963263,98.69683936895377,2
0.64,0.64,0.6699999999999999,7685.5080960000005,22.770773124292862,98.6686502677394,2
0.64,0.64,0.7,7559.51616,22.832464559622466,98.63951884748089,2
0.64,0.64,0.73,7433.524224,22.89415599495207,98.60939808860508,2
0.64,0.64,0.76,7307.532287999999,22.955847430281672,98.57823779042755,2
0.64,0.64,0.79,7181.540351999999,23.01753886561127,98.54598429750152,2
0.64,0.64,0.82,7055.5484160000005,23.079230300940875,98.51258019722344,2
0.64,0.64,0.85,6929.556479999999,23.140921736270478,98.47796398511049,2
0.64,0.64,0.88,6803.564544,23.202613171600074,98.4420696936447,2
0.64,0.64,0.9099999999999999,6677.5726079999995,23.264304606929677,98.40482647997158,2
0.64,0.64,0.94,6551.580672,23.32599604225928,98.36615816703156,2
0.64,0.64,0.97,6425.588736,23.38768747758888,98.32598273187062,2
0.64,0.6699999999999999,0.01,6239.3103360000005,23.478897933049314,98.26363252342183,1
0.64,0.6699999999999999,0.04,6363.270144,23.41820152087019,98.3055270036155,2
0.64,0.6699999999999999,0.06999999999999999,6487.2299520000015,23.35750510869106,98.34583216575112,2
0.64,0.6699999999999999,0.09999999999999999,6611.189760000001,23.29680869651194,98.38463553543494,2
0.64,0.6699999999999999,0.13,6735.149568,23.23611228433282,98.42201832730231,2
0.64,0.6699999999999999,0.16,6859.109376000001,23.17541587215369,98.45805600375593,2
0.64,0.6699999999999999,0.19,6983.069184000001,23.114719459974566,98.49281877537571,2
0.64,0.6699999999999999,0.22,7107.0289920000005,23.054023047795443,98.52637204998285,2
0.64,0.6699999999999999,0.25,7230.9888,22.993326635616317,98.55877683640117,2
0.64,0.6699999999999999,0.28,7354.948608000001,22.932630223437194,98.59009010815973,2
0.64,0.6699999999999999,0.31,7478.908416,22.87193381125807,98.62036513169784,2
0.64,0.6699999999999999,0.33999999999999997,7602.868224,22.811237399078944,98.64965176304989,2
0.64,0.6699999999999999,0.37,7726.828032000001,22.75054098689982,98.67799671648609,2
0.64,0.6699999999999999,0.4,7850.78784,22.689844574720695,98.70544380815375,2
0.64,0.6699999999999999,0.43,7974.747648,22.629148162541572,98.73203417739175,2
0.64,0.6699999999999999,0.45999999999999996,8098.707456000001,22.56845175036245,98.7578064880694,2
0.64,0.6699999999999999,0.49,8222.667264000002,22.507755338183323,98.78279711202195,2
0.64,0.6699999999999999,0.52,8181.347328000001,22.527987475576367,98.77455160211468,2
0.64,0.6699999999999999,0.55,8057.387520000001,22.58868388775549,98.74930432280432,2
0.64,0.6699999999999999,0.58,7933.427712,22.649380299934613,98.72326347685109,2
0.64,0.6699999999999999,0.61,7809.467904000001,22.71007671211374,98.69639194776273,2
0.64,0.6699999999999999,0.64,7685.5080960000005,22.770773124292862,98.6686502677394,2
0.64,0.6699999999999999,0.6699999999999999,7561.548288000001,22.831469536471985,98.63999642848502,2
0.64,0.6699999999999999,0.7,7437.58848,22.89216594865111,98.61038567345314,2
0.64,0.6699999999999999,0.73,7313.628672000001,22.952862360830235,98.57977026936626,2
0.64,0.6699999999999999,0.76,7189.668864,23.013558773009358,98.5480992545557,2
0.64,0.6699999999999999,0.79,7065.709056000001,23.074255185188484,98.51531816133107,2
0.64,0.6699999999999999,0.82,6941.749248000001,23.134951597367607,98.4813687091982,2
0.64,0.6699999999999999,0.85,6817.78944,23.195648009546737,98.44618846529046,2
0.64,0.6699999999999999,0.88,6693.829632000001,23.256344421725856,98.4097104678516,2
0.64,0.6699999999999999,0.9099999999999999,6569.869824000001,23.31704083390498,98.371862807993,2
0.64,0.6699999999999999,0.94,6445.910016,23.37773724608411,98.33256816422904,2
0.64,0.6699999999999999,0.97,6321.950208,23.438433658263232,98.29174328345125,2
0.64,0.7,0.01,6137.02656,23.52898076495668,98.22780035590874,1
0.64,0.7,0.04,6258.954240000001,23.46927937592803,98.2703812925224,1
0.64,0.7,0.06999999999999999,6380.881920000001,23.409577986899386,98.31134817927052,2
0.64,0.7,0.09999999999999999,6502.809600000001,23.34987659787074,98.35078987270734,2
0.64,0.7,0.13,6624.737279999999,23.290175208842093,98.38878882464638,2
0.64,0.7,0.16,6746.664960000001,23.230473819813444,98.42542164900955,2
0.64,0.7,0.19,6868.59264,23.170772430784798,98.4607596295206,2
0.64,0.7,0.22,6990.5203200000005,23.111071041756148,98.4948691753226,2
0.64,0.7,0.25,7112.448,23.051369652727505,98.52781223064619,2
0.64,0.7,0.28,7234.375680000001,22.99166826369886,98.55964664384574,2
0.64,0.7,0.31,7356.30336,22.93196687467021,98.59042650042855,2
0.64,0.7,0.33999999999999997,7478.23104,22.872265485641563,98.62020242411047,2
0.64,0.7,0.37,7600.15872,22.81256409661292,98.64902184942255,2
0.64,0.7,0.4,7722.0864,22.752862707584267,98.67692926895678,2
0.64,0.7,0.43,7844.01408,22.693161318555624,98.70396645796133,2
0.64,0.7,0.45999999999999996,7965.941760000001,22.63345992952698,98.73017267866983,2
0.64,0.7,0.49,8087.8694399999995,22.57375854049833,98.75558486646642,2
0.64,0.7,0.52,8047.22688,22.59365900350788,98.74720017364535,2
0.64,0.7,0.55,7925.2991999999995,22.653360392536527,98.72152727566787,2
0.64,0.7,0.58,7803.371520000001,22.713061781565177,98.6950482807209,2
0.64,0.7,0.61,7681.443840000001,22.77276317059382,98.66772549744641,2
0.64,0.7,0.64,7559.51616,22.832464559622466,98.63951884748089,2
0.64,0.7,0.6699999999999999,7437.58848,22.89216594865111,98.61038567345314,2
0.64,0.7,0.7,7315.660800000001,22.95186733767976,98.58028052814637,2
0.64,0.7,0.73,7193.73312,23.011568726708404,98.54915494263294,2
0.64,0.7,0.76,7071.80544,23.071270115737057,98.51695717089358,2
0.64,0.7,0.79,6949.87776,23.1309715047657,98.48363190809107,2
0.64,0.7,0.82,6827.950080000001,23.190672893794346,98.44911997927206,2
0.64,0.7,0.85,6706.0224,23.250374282822996,98.41335799481097,2
0.64,0.7,0.88,6584.094720000001,23.310075671851642,98.37627796837565,2
0.64,0.7,0.9099999999999999,6462.16704,23.369777060880285,98.33780689257087,2
0.64,0.7,0.94,6340.2393600000005,23.429478449908935,98.29786626668688,2
0.64,0.7,0.97,6218.31168,23.48917983893758,98.25637157012551,2
0.64,0.73,0.01,6034.742784,23.579063596864042,98.19076497521704,1
0.64,0.73,0.04,6154.638336,23.520357230985873,98.2340542517237,1
0.64,0.73,0.06999999999999999,6274.533888000001,23.461650865107707,98.27570396605427,1
0.64,0.73,0.09999999999999999,6394.429440000001,23.402944499229534,98.31580434666708,2
0.64,0.73,0.13,6514.324992,23.344238133351364,98.35443912069876,2
0.64,0.73,0.16,6634.220544000001,23.2855317674732,98.39168608916073,2
0.64,0.73,0.19,6754.116096,23.22682540159503,98.42761764212963,2
0.64,0.73,0.22,6874.011648000001,23.168119035716856,98.46230122111055,2
0.64,0.73,0.25,6993.907200000001,23.10941266983869,98.49579973478605,2
0.64,0.73,0.28,7113.8027520000005,23.05070630396052,98.52817193354339,2
0.64,0.73,0.31,7233.6983040000005,22.991999938082348,98.55947274747099,2
0.64,0.73,0.33999999999999997,7353.5938559999995,22.93329357220418,98.58975359191417,2
0.64,0.73,0.37,7473.489408000001,22.874587206326012,98.61906264416595,2
0.64,0.73,0.4,7593.38496,22.81588084044784,98.64744509442481,2
0.64,0.73,0.43,7713.280512,22.757174474569673,98.67494337376858,2
0.64,0.73,0.45999999999999996,7833.176064,22.698468108691504,98.70159736156387,2
0.64,0.73,0.49,7953.071616,22.639761742813334,98.72744457444263,2
0.64,0.73,0.52,7913.1064320000005,22.65933053143939,98.71891625455731,2
0.64,0.73,0.55,7793.21088,22.71803689731756,98.692804146639,2
0.64,0.73,0.58,7673.315328000001,22.776743263195726,98.6658730098212,2
0.64,0.73,0.61,7553.419776000002,22.8354496290739,98.63808455983335,2
0.64,0.73,0.64,7433.524224,22.89415599495207,98.60939808860508,2
0.64,0.73,0.6699999999999999,7313.628672000001,22.952862360830235,98.57977026936626,2
0.64,0.73,0.7,7193.73312,23.011568726708404,98.54915494263294,2
0.64,0.73,0.73,7073.837568000001,23.070275092586577,98.51750288085628,2
0.64,0.73,0.76,6953.942016000001,23.128981458464743,98.48476152921035,2
0.64,0.73,0.79,6834.046464,23.187687824342913,98.45087471964827,2
0.64,0.73,0.82,6714.150912000001,23.246394190221086,98.41578235495392,2
0.64,0.73,0.85,6594.255359999999,23.305100556099255,98.37942005905091,2
0.64,0.73,0.88,6474.359808000001,23.36380692197742,98.34171878928832,2
0.64,0.73,0.9099999999999999,6354.464256000001,23.422513287855594,98.3026044057905,2
0.64,0.73,0.94,6234.568704,23.48121965373376,98.26199719221988,2
0.64,0.73,0.97,6114.673152,23.53992601961193,98.21981132143412,2
0.64,0.76,0.01,5932.459008000001,23.629146428771406,98.15246559624401,1
0.64,0.76,0.04,6050.322432000001,23.571435086043717,98.1964861745281,1
0.64,0.76,0.06999999999999999,6168.185856000001,23.513723743316024,98.23884086035508,1
0.64,0.76,0.09999999999999999,6286.049280000001,23.45601240058833,98.2796212969557,1
0.64,0.76,0.13,6403.912703999999,23.39830105786064,98.31891252671912,2
0.64,0.76,0.16,6521.776128000001,23.34058971513295,98.35679357498424,2
0.64,0.76,0.19,6639.639552,23.282878372405257,98.39333797294962,2
0.64,0.76,0.22,6757.502976,23.225167029677564,98.4286142269834,2
0.64,0.76,0.25,6875.3664,23.16745568694987,98.46268624063464,2
0.64,0.76,0.28,6993.229824,23.10974434422218,98.4956136948164,2
0.64,0.76,0.31,7111.093248,23.05203300149449,98.52745239091827,2
0.64,0.76,0.33999999999999997,7228.956671999999,22.994321658766797,98.55825456099805,2
0.64,0.76,0.37,7346.820096,22.936610316039104,98.58806914867998,2
0.64,0.76,0.4,7464.6835200000005,22.87889897331141,98.6169420639367,2
0.64,0.76,0.43,7582.546944000001,22.821187630583722,98.64491641454455,2
0.64,0.76,0.45999999999999996,7700.410368000001,22.76347628785603,98.67203271666654,2
0.64,0.76,0.49,7818.273792000001,22.705764945128337,98.69832908672623,2
0.64,0.76,0.52,7778.985984,22.725002059370905,98.68965247410286,2
0.64,0.76,0.55,7661.12256,22.782713402098597,98.66308688775916,2
0.64,0.76,0.58,7543.259136,22.840424744826286,98.63568891938301,2
0.64,0.76,0.61,7425.3957120000005,22.898136087553976,98.6074196728833,2
0.64,0.76,0.64,7307.532287999999,22.955847430281672,98.57823779042755,2
0.64,0.76,0.6699999999999999,7189.668864,23.013558773009358,98.5480992545557,2
0.64,0.76,0.7,7071.80544,23.071270115737057,98.51695717089358,2
0.64,0.76,0.73,6953.942016000001,23.128981458464743,98.48476152921035,2
0.64,0.76,0.76,6836.078592000001,23.18669280119244,98.45145894025903,2
0.64,0.76,0.79,6718.215168000001,23.244404143920125,98.41699234548773,2
0.64,0.76,0.82,6600.351744000001,23.302115486647818,98.38130069630144,2
0.64,0.76,0.85,6482.48832,23.35982682937551,98.34431859908197,2
0.64,0.76,0.88,6364.624896,23.417538172103207,98.30597592162366,2
0.64,0.76,0.9099999999999999,6246.761472,23.475249514830896,98.26619735600184,2
0.64,0.76,0.94,6128.898048,23.532960857558592,98.22490193214175,2
0.64,0.76,0.97,6011.034624,23.590672200286278,98.18200247547668,2
0.64,0.79,0.01,5830.1752320000005,23.67922926067877,98.1128372693729,1
0.64,0.79,0.04,5946.006528,23.622512941101558,98.15761326172479,1
0.64,0.79,0.06999999999999999,6061.837824,23.565796621524346,98.20069617346914,1
0.64,0.79,0.09999999999999999,6177.6691200000005,23.50908030194713,98.2421791075095,1
0.64,0.79,0.13,6293.500416,23.452363982369913,98.28214846331436,1
0.64,0.79,0.16,6409.331712,23.3956476627927,98.32068452956106,2
0.64,0.79,0.19,6525.163008,23.338931343215485,98.35786201499808,2
0.64,0.79,0.22,6640.994304,23.282215023638273,98.3937505249111,2
0.64,0.79,0.25,6756.825599999999,23.22549870406106,98.42841498958713,2
0.64,0.79,0.28,6872.656896,23.16878238448384,98.46191605032482,2
0.64,0.79,0.31,6988.488192,23.112066064906628,98.49431040781926,2
0.64,0.79,0.33999999999999997,7104.319488,23.055349745329416,98.52565113713135,2
0.64,0.79,0.37,7220.150784,22.998633425752196,98.55598797292221,2
0.64,0.79,0.4,7335.98208,22.941917106174984,98.58536756817698,2
0.64,0.79,0.43,7451.813376,22.88520078659777,98.61383372924858,2
0.64,0.79,0.45999999999999996,7567.644672,22.82848446702056,98.64142762971235,2
0.64,0.79,0.49,7683.475968,22.771768147443343,98.66818800522677,2
0.64,0.79,0.52,7644.865535999999,22.790673587302415,98.65935819770199,2
0.64,0.79,0.55,7529.03424,22.847389906879627,98.63232414150347,2
0.64,0.79,0.58,7413.202944,22.904106226456843,98.60444390804219,2
0.64,0.79,0.61,7297.371648,22.96082254603406,98.57567796958185,2
0.64,0.79,0.64,7181.540351999999,23.01753886561127,98.54598429750152,2
0.64,0.79,0.6699999999999999,7065.709056000001,23.074255185188484,98.51531816133107,2
0.64,0.79,0.7,6949.87776,23.1309715047657,98.48363190809107,2
0.64,0.79,0.73,6834.046464,23.187687824342913,98.45087471964827,2
0.64,0.79,0.76,6718.215168000001,23.244404143920125,98.41699234548773,2
0.64,0.79,0.79,6602.383871999999,23.301120463497345,98.3819268079461,2
0.64,0.79,0.82,6486.552576000001,23.357836783074557,98.34561607653728,2
0.64,0.79,0.85,6370.72128,23.41455310265177,98.30799370752207,2
0.64,0.79,0.88,6254.889984,23.47126942222899,98.26898844431639,2
0.64,0.79,0.9099999999999999,6139.058688,23.5279857418062,98.22852377368204,2
0.64,0.79,0.94,6023.227392000001,23.584702061383414,98.18651743188454,2
0.64,0.79,0.97,5907.3960959999995,23.64141838096063,98.14288085411141,2
0.64,0.82,0.01,5727.891456000001,23.729312092586134,98.07181051760843,1
0.64,0.82,0.04,5841.690624000001,23.673590796159402,98.11736726482445,1
0.64,0.82,0.06999999999999999,5955.489792000001,23.617869499732663,98.16120284288219,1
0.64,0.82,0.09999999999999999,6069.288960000002,23.562148203305924,98.2034118614207,1
0.64,0.82,0.13,6183.088128,23.50642690687919,98.24408212083323,1
0.64,0.82,0.16,6296.887296000002,23.450705610452452,98.28329521403354,1
0.64,0.82,0.19,6410.686464000001,23.394984314025717,98.32112706551338,2
0.64,0.82,0.22,6524.485632000001,23.33926301759898,98.35764841518466,2
0.64,0.82,0.25,6638.284800000001,23.28354172117224,98.39292525349434,2
0.64,0.82,0.28,6752.083968000001,23.227820424745506,98.4270192134421,2
0.64,0.82,0.31,6865.883136000001,23.172099128318767,98.45998792440045,2
0.64,0.82,0.33999999999999997,6979.682304000001,23.11637783189203,98.49188533200996,2
0.64,0.82,0.37,7093.481472000001,23.060656535465295,98.52276198788486,2
0.64,0.82,0.4,7207.280640000001,23.004935239038556,98.5526653124015,2
0.64,0.82,0.43,7321.079808000001,22.949213942611816,98.58163983344284,2
0.64,0.82,0.45999999999999996,7434.878976000001,22.893492646185084,98.60972740362712,2
0.64,0.82,0.49,7548.678144000001,22.837771349758345,98.6369673982494,2
0.64,0.82,0.52,7510.7450880000015,22.856345115233925,98.62797924091913,2
0.64,0.82,0.55,7396.945920000001,22.91206641166066,98.60046095083206,2
0.64,0.82,0.58,7283.146752000001,22.9677877080874,98.57208222385687,2
0.64,0.82,0.61,7169.347584000002,23.023509004514136,98.54280287981068,2
0.64,0.82,0.64,7055.5484160000005,23.079230300940875,98.51258019722344,2
0.64,0.82,0.6699999999999999,6941.749248000001,23.134951597367607,98.4813687091982,2
0.64,0.82,0.7,6827.950080000001,23.190672893794346,98.44911997927206,2
0.64,0.82,0.73,6714.150912000001,23.246394190221086,98.41578235495392,2
0.64,0.82,0.76,6600.351744000001,23.302115486647818,98.38130069630144,2
0.64,0.82,0.79,6486.552576000001,23.357836783074557,98.34561607653728,2
0.64,0.82,0.82,6372.753408000001,23.413558079501296,98.30866545128544,2
0.64,0.82,0.85,6258.954240000001,23.46927937592803,98.2703812925224,2
0.64,0.82,0.88,6145.155072000001,23.525000672354768,98.23069118277186,2
0.64,0.82,0.9099999999999999,6031.355904000001,23.580721968781507,98.18951736441251,2
0.64,0.82,0.94,5917.556736000001,23.63644326520824,98.14677623819806,2
0.64,0.82,0.97,5803.757568000001,23.69216456163498,98.10237780418385,2
0.64,0.85,0.01,5625.60768,23.779394924493506,98.02931093509851,1
0.64,0.85,0.04,5737.37472,23.724668651217243,98.07567509131798,1
0.64,0.85,0.06999999999999999,5849.14176,23.669942377940984,98.12028904404539,1
0.64,0.85,0.09999999999999999,5960.9088,23.615216104664725,98.16324895902059,1
0.64,0.85,0.13,6072.67584,23.560489831388466,98.20464408355714,1
0.64,0.85,0.16,6184.44288,23.505763558112207,98.24455735771313,1
0.64,0.85,0.19,6296.20992,23.451037284835948,98.28306596179804,1
0.64,0.85,0.22,6407.976959999999,23.396311011559686,98.32024180782086,2
0.64,0.85,0.25,6519.744,23.341584738283427,98.35615198146319,2
0.64,0.85,0.28,6631.511039999999,23.286858465007167,98.39085914029249,2
0.64,0.85,0.31,6743.27808,23.23213219173091,98.42442187318832,2
0.64,0.85,0.33999999999999997,6855.045119999999,23.17740591845465,98.45689502531854,2
0.64,0.85,0.37,6966.81216,23.122679645178387,98.4883299924573,2
0.64,0.85,0.4,7078.5792,23.067953371902128,98.51877498796681,2
0.64,0.85,0.43,7190.34624,23.01322709862587,98.5482752853602,2
0.64,0.85,0.45999999999999996,7302.1132800000005,22.95850082534961,98.57687343901156,2
0.64,0.85,0.49,7413.880319999999,22.90377455207335,98.60460948527638,2
0.64,0.85,0.52,7376.62464,22.92201664316544,98.59545755282485,2
0.64,0.85,0.55,7264.857599999999,22.976742916441697,98.56743843821525,2
0.64,0.85,0.58,7153.09056,23.031469189717956,98.53854413887649,2
0.64,0.85,0.61,7041.32352,23.086195462994215,98.50873380033596,2
0.64,0.85,0.64,6929.556479999999,23.140921736270478,98.47796398511049,2
0.64,0.85,0.6699999999999999,6817.78944,23.195648009546737,98.44618846529046,2
0.64,0.85,0.7,6706.0224,23.250374282822996,98.41335799481097,2
0.64,0.85,0.73,6594.255359999999,23.305100556099255,98.37942005905091,2
0.64,0.85,0.76,6482.48832,23.35982682937551,98.34431859908197,2
